time_bin,src,dst,packets,bytes,regime
3,s00000015,d00000149,1.58,278,hotspot_zipf
6,s00000000,d00000023,2.185,1505,hotspot_zipf
6,s00000140,d00000247,1.478,1750,hotspot_zipf
2,s00000282,d00000102,3.48,379,hotspot_zipf
7,s00000282,d00000168,2.682,2116,hotspot_zipf
9,s00000473,d00000247,15.683,17471,hotspot_zipf
4,s00000411,d00000168,5.926,1843,hotspot_zipf
4,s00000282,d00000168,0.777,761,hotspot_zipf
3,s00000429,d00000080,4.872,2095,hotspot_zipf
10,s00000077,d00000063,12.448,9448,hotspot_zipf
13,s00000321,d00000203,4.305,5381,hotspot_zipf
3,s00000015,d00000112,9.045,5780,hotspot_zipf
8,s00000194,d00000492,3.217,1998,hotspot_zipf
14,s00000473,d00000049,6.361,6838,hotspot_zipf
7,s00000262,d00000168,1.401,183,hotspot_zipf
4,s00000158,d00000112,6.86,9700,hotspot_zipf
3,s00000309,d00000385,0.93,140,hotspot_zipf
0,s00000015,d00000247,10.94,8282,hotspot_zipf
12,s00000352,d00000110,0.821,720,hotspot_zipf
13,s00000000,d00000070,0.471,616,hotspot_zipf
1,s00000015,d00000102,5.416,5649,hotspot_zipf
3,s00000015,d00000247,2.831,2330,hotspot_zipf
7,s00000015,d00000247,3.688,4883,hotspot_zipf
0,s00000473,d00000237,4.926,1951,hotspot_zipf
0,s00000000,d00000168,3.237,4542,hotspot_zipf
15,s00000015,d00000168,1.467,1545,hotspot_zipf
10,s00000252,d00000237,4.034,1005,hotspot_zipf
5,s00000282,d00000102,4.575,5280,hotspot_zipf
13,s00000297,d00000283,5.231,6539,hotspot_zipf
11,s00000015,d00000247,20.765,4942,hotspot_zipf
10,s00000015,d00000237,1.685,1198,hotspot_zipf
1,s00000368,d00000168,3.532,1275,hotspot_zipf
12,s00000015,d00000149,5.566,1714,hotspot_zipf
12,s00000000,d00000492,2.198,494,hotspot_zipf
12,s00000015,d00000477,1.098,482,hotspot_zipf
13,s00000140,d00000247,1.966,226,hotspot_zipf
7,s00000473,d00000261,8.867,10996,hotspot_zipf
4,s00000282,d00000168,2.589,1372,hotspot_zipf
12,s00000247,d00000359,5.84,1606,hotspot_zipf
3,s00000187,d00000237,1.686,1258,hotspot_zipf
2,s00000282,d00000168,5.011,611,hotspot_zipf
2,s00000282,d00000237,1.779,1543,hotspot_zipf
4,s00000015,d00000099,1.526,1837,hotspot_zipf
9,s00000015,d00000168,3.683,2762,hotspot_zipf
7,s00000015,d00000351,3.483,2947,hotspot_zipf
6,s00000305,d00000168,12.938,15642,hotspot_zipf
14,s00000282,d00000183,0.741,196,hotspot_zipf
14,s00000321,d00000184,5.311,1636,hotspot_zipf
9,s00000000,d00000471,14.698,16917,hotspot_zipf
5,s00000429,d00000143,11.67,16210,hotspot_zipf
0,s00000015,d00000237,2.329,3068,hotspot_zipf
8,s00000466,d00000168,1.77,1970,hotspot_zipf
6,s00000262,d00000168,2.102,147,hotspot_zipf
6,s00000212,d00000061,4.383,587,hotspot_zipf
1,s00000352,d00000237,3.954,2139,hotspot_zipf
4,s00000282,d00000112,4.584,656,hotspot_zipf
2,s00000282,d00000215,5.769,5256,hotspot_zipf
0,s00000015,d00000168,1.236,266,hotspot_zipf
6,s00000264,d00000168,1.172,582,hotspot_zipf
9,s00000015,d00000370,1.07,979,hotspot_zipf
6,s00000010,d00000102,0.962,1074,hotspot_zipf
4,s00000015,d00000187,3.029,2563,hotspot_zipf
1,s00000140,d00000168,4.426,3186,hotspot_zipf
14,s00000015,d00000112,34.38,14371,hotspot_zipf
12,s00000297,d00000168,5.432,2260,hotspot_zipf
10,s00000015,d00000355,3.373,3369,hotspot_zipf
3,s00000000,d00000143,12.305,17718,hotspot_zipf
10,s00000499,d00000237,1.685,900,hotspot_zipf
2,s00000015,d00000168,4.542,4147,hotspot_zipf
13,s00000158,d00000168,8.157,9429,hotspot_zipf
8,s00000015,d00000176,6.862,4275,hotspot_zipf
3,s00000015,d00000082,4.82,5196,hotspot_zipf
10,s00000020,d00000299,2.406,539,hotspot_zipf
14,s00000312,d00000168,1.055,409,hotspot_zipf
10,s00000000,d00000147,2.882,1297,hotspot_zipf
13,s00000352,d00000147,1.916,307,hotspot_zipf
11,s00000487,d00000492,6.27,7556,hotspot_zipf
2,s00000245,d00000471,2.927,2676,hotspot_zipf
15,s00000015,d00000168,5.576,3306,hotspot_zipf
3,s00000015,d00000168,0.752,136,hotspot_zipf
7,s00000015,d00000237,8.15,8484,hotspot_zipf
0,s00000015,d00000068,1.512,1288,hotspot_zipf
15,s00000368,d00000351,0.785,572,hotspot_zipf
7,s00000000,d00000021,0.932,923,hotspot_zipf
8,s00000308,d00000062,1.86,119,hotspot_zipf
1,s00000282,d00000168,9.363,2538,hotspot_zipf
1,s00000000,d00000168,6.412,5277,hotspot_zipf
13,s00000000,d00000021,1.124,1270,hotspot_zipf
15,s00000282,d00000168,3.596,3657,hotspot_zipf
4,s00000282,d00000492,3.013,1868,hotspot_zipf
11,s00000015,d00000247,0.781,831,hotspot_zipf
3,s00000389,d00000072,1.331,1246,hotspot_zipf
6,s00000015,d00000359,0.507,480,hotspot_zipf
14,s00000039,d00000168,1.488,1162,hotspot_zipf
14,s00000015,d00000492,0.288,344,hotspot_zipf
4,s00000282,d00000168,1.594,1678,hotspot_zipf
5,s00000015,d00000168,1.4,1716,hotspot_zipf
5,s00000015,d00000237,1.592,1189,hotspot_zipf
14,s00000297,d00000168,1.553,690,hotspot_zipf
8,s00000147,d00000168,9.647,7592,hotspot_zipf
1,s00000282,d00000168,2.408,2766,hotspot_zipf
8,s00000282,d00000237,4.147,2969,hotspot_zipf
4,s00000265,d00000168,6.66,7399,hotspot_zipf
4,s00000015,d00000314,7.618,2156,hotspot_zipf
6,s00000282,d00000247,6.217,4277,hotspot_zipf
9,s00000015,d00000247,1.993,1867,hotspot_zipf
5,s00000015,d00000237,1.207,1733,hotspot_zipf
3,s00000084,d00000168,1.62,157,hotspot_zipf
2,s00000015,d00000237,2.147,3026,hotspot_zipf
10,s00000015,d00000112,3.335,2141,hotspot_zipf
15,s00000282,d00000112,3.067,1003,hotspot_zipf
4,s00000297,d00000168,9.117,10411,hotspot_zipf
9,s00000015,d00000112,3.019,1452,hotspot_zipf
3,s00000015,d00000112,17.322,21652,hotspot_zipf
6,s00000015,d00000237,8.577,5052,hotspot_zipf
5,s00000187,d00000492,2.129,2627,hotspot_zipf
8,s00000260,d00000070,7.336,10227,hotspot_zipf
4,s00000467,d00000168,0.235,256,hotspot_zipf
14,s00000000,d00000102,11.811,15804,hotspot_zipf
12,s00000439,d00000168,4.851,6825,hotspot_zipf
5,s00000487,d00000203,4.786,1474,hotspot_zipf
12,s00000015,d00000168,0.704,1009,hotspot_zipf
2,s00000282,d00000059,33.839,33230,hotspot_zipf
1,s00000352,d00000237,2.626,1633,hotspot_zipf
14,s00000282,d00000168,2.909,259,hotspot_zipf
14,s00000015,d00000203,9.361,9351,hotspot_zipf
8,s00000282,d00000237,2.777,2049,hotspot_zipf
13,s00000401,d00000402,1.516,426,hotspot_zipf
12,s00000015,d00000168,6.087,3378,hotspot_zipf
1,s00000140,d00000409,1.305,1223,hotspot_zipf
10,s00000000,d00000112,6.578,2131,hotspot_zipf
7,s00000360,d00000168,3.768,1959,hotspot_zipf
6,s00000304,d00000112,9.37,6456,hotspot_zipf
8,s00000000,d00000168,1.088,1388,hotspot_zipf
15,s00000297,d00000397,10.448,10229,hotspot_zipf
8,s00000282,d00000492,4.35,1088,hotspot_zipf
13,s00000015,d00000168,20.434,10258,hotspot_zipf
0,s00000189,d00000168,1.822,525,hotspot_zipf
11,s00000282,d00000168,18.343,2770,hotspot_zipf
14,s00000015,d00000387,6.344,6078,hotspot_zipf
11,s00000154,d00000168,6.863,3562,hotspot_zipf
6,s00000473,d00000143,1.699,1426,hotspot_zipf
7,s00000282,d00000347,5.549,4778,hotspot_zipf
11,s00000147,d00000168,6.15,5689,hotspot_zipf
12,s00000000,d00000168,1.545,1712,hotspot_zipf
8,s00000015,d00000396,1.144,1015,hotspot_zipf
7,s00000366,d00000247,1.63,782,hotspot_zipf
14,s00000297,d00000029,12.755,1633,hotspot_zipf
13,s00000352,d00000492,3.834,5556,hotspot_zipf
4,s00000254,d00000168,7.863,7021,hotspot_zipf
13,s00000252,d00000112,4.331,3660,hotspot_zipf
11,s00000200,d00000409,3.695,2483,hotspot_zipf
9,s00000282,d00000168,4.073,1030,hotspot_zipf
5,s00000015,d00000237,2.275,764,hotspot_zipf
12,s00000140,d00000247,10.213,7792,hotspot_zipf
14,s00000140,d00000128,3.893,4703,hotspot_zipf
10,s00000282,d00000492,4.083,3654,hotspot_zipf
4,s00000015,d00000187,0.929,1004,hotspot_zipf
3,s00000000,d00000072,4.411,4941,hotspot_zipf
0,s00000015,d00000168,1.783,1732,hotspot_zipf
5,s00000015,d00000033,2.093,425,hotspot_zipf
7,s00000378,d00000492,8.618,5490,hotspot_zipf
14,s00000282,d00000237,1.215,445,hotspot_zipf
11,s00000297,d00000168,2.762,784,hotspot_zipf
14,s00000075,d00000285,5.92,7442,hotspot_zipf
6,s00000015,d00000282,9.581,613,hotspot_zipf
8,s00000123,d00000237,2.06,2686,hotspot_zipf
11,s00000393,d00000168,4.454,5656,hotspot_zipf
4,s00000158,d00000102,4.318,4460,hotspot_zipf
11,s00000282,d00000351,1.175,840,hotspot_zipf
12,s00000015,d00000370,0.463,504,hotspot_zipf
3,s00000015,d00000168,0.563,414,hotspot_zipf
7,s00000282,d00000168,5.764,2109,hotspot_zipf
6,s00000140,d00000168,3.647,1721,hotspot_zipf
7,s00000015,d00000168,0.967,187,hotspot_zipf
15,s00000015,d00000465,1.842,1182,hotspot_zipf
4,s00000282,d00000168,2.297,2061,hotspot_zipf
8,s00000015,d00000237,2.387,2223,hotspot_zipf
15,s00000252,d00000237,3.227,959,hotspot_zipf
14,s00000015,d00000102,25.274,17085,hotspot_zipf
12,s00000297,d00000082,1.616,1531,hotspot_zipf
6,s00000015,d00000112,3.785,4543,hotspot_zipf
14,s00000140,d00000168,1.634,310,hotspot_zipf
3,s00000466,d00000237,1.861,614,hotspot_zipf
7,s00000282,d00000498,1.476,226,hotspot_zipf
14,s00000282,d00000387,2.684,628,hotspot_zipf
6,s00000015,d00000247,1.995,204,hotspot_zipf
7,s00000352,d00000168,4.575,5700,hotspot_zipf
15,s00000015,d00000168,4.035,2833,hotspot_zipf
0,s00000477,d00000237,1.459,492,hotspot_zipf
4,s00000429,d00000168,19.354,10432,hotspot_zipf
11,s00000282,d00000247,1.132,555,hotspot_zipf
3,s00000352,d00000246,4.601,6602,hotspot_zipf
8,s00000206,d00000112,24.378,26499,hotspot_zipf
8,s00000282,d00000290,1.722,2304,hotspot_zipf
13,s00000015,d00000102,11.229,1157,hotspot_zipf
3,s00000478,d00000168,12.24,4015,hotspot_zipf
15,s00000321,d00000492,4.53,3547,hotspot_zipf
10,s00000015,d00000237,0.606,40,hotspot_zipf
11,s00000015,d00000351,12.248,6246,hotspot_zipf
6,s00000252,d00000450,3.612,3023,hotspot_zipf
2,s00000297,d00000168,2.006,2734,hotspot_zipf
6,s00000015,d00000285,10.727,14192,hotspot_zipf
1,s00000473,d00000168,1.704,1353,hotspot_zipf
9,s00000015,d00000080,8.831,5952,hotspot_zipf
13,s00000492,d00000102,2.004,1555,hotspot_zipf
8,s00000297,d00000112,5.431,4573,hotspot_zipf
11,s00000140,d00000237,1.233,1180,hotspot_zipf
0,s00000015,d00000237,2.305,1678,hotspot_zipf
13,s00000015,d00000351,1.429,1677,hotspot_zipf
0,s00000015,d00000168,1.724,2083,hotspot_zipf
8,s00000282,d00000247,3.939,1844,hotspot_zipf
1,s00000297,d00000168,2.835,2146,hotspot_zipf
9,s00000439,d00000168,3.944,383,hotspot_zipf
4,s00000015,d00000237,10.789,949,hotspot_zipf
1,s00000472,d00000168,2.986,2627,hotspot_zipf
13,s00000015,d00000508,0.6,853,hotspot_zipf
6,s00000473,d00000168,2.546,1739,hotspot_zipf
0,s00000452,d00000168,3.571,439,hotspot_zipf
9,s00000015,d00000359,8.462,3021,hotspot_zipf
3,s00000388,d00000359,8.58,3149,hotspot_zipf
4,s00000282,d00000112,7.947,8424,hotspot_zipf
2,s00000282,d00000168,2.691,2969,hotspot_zipf
1,s00000352,d00000168,6.004,6490,hotspot_zipf
15,s00000202,d00000080,0.881,651,hotspot_zipf
14,s00000158,d00000168,10.886,15469,hotspot_zipf
7,s00000015,d00000247,4.963,3157,hotspot_zipf
2,s00000395,d00000247,5.291,7275,hotspot_zipf
6,s00000429,d00000112,2.341,407,hotspot_zipf
8,s00000015,d00000168,3.492,1359,hotspot_zipf
5,s00000297,d00000168,1.794,1930,hotspot_zipf
10,s00000015,d00000237,5.585,3334,hotspot_zipf
7,s00000015,d00000112,0.979,470,hotspot_zipf
7,s00000015,d00000492,8.104,8898,hotspot_zipf
12,s00000252,d00000112,5.47,831,hotspot_zipf
14,s00000015,d00000168,21.347,1900,hotspot_zipf
9,s00000015,d00000237,3.202,4272,hotspot_zipf
3,s00000015,d00000477,3.046,3668,hotspot_zipf
10,s00000015,d00000237,3.964,4332,hotspot_zipf
14,s00000297,d00000351,3.432,3336,hotspot_zipf
5,s00000000,d00000168,3.007,3058,hotspot_zipf
13,s00000140,d00000156,1.204,590,hotspot_zipf
6,s00000262,d00000168,1.201,138,hotspot_zipf
8,s00000000,d00000237,1.971,2525,hotspot_zipf
9,s00000015,d00000168,2.54,3630,hotspot_zipf
6,s00000439,d00000254,1.115,792,hotspot_zipf
1,s00000491,d00000168,1.141,1057,hotspot_zipf
13,s00000365,d00000168,2.556,1005,hotspot_zipf
14,s00000015,d00000168,6.56,5858,hotspot_zipf
7,s00000297,d00000168,2.785,3311,hotspot_zipf
1,s00000084,d00000021,6.19,7279,hotspot_zipf
15,s00000015,d00000168,8.111,10812,hotspot_zipf
2,s00000140,d00000203,6.724,3853,hotspot_zipf
2,s00000466,d00000237,2.253,599,hotspot_zipf
12,s00000401,d00000168,2.288,1400,hotspot_zipf
1,s00000015,d00000247,0.598,822,hotspot_zipf
10,s00000000,d00000168,1.771,1573,hotspot_zipf
2,s00000429,d00000168,5.104,1516,hotspot_zipf
12,s00000473,d00000168,1.222,467,hotspot_zipf
13,s00000158,d00000285,11.519,11692,hotspot_zipf
9,s00000015,d00000436,12.399,13391,hotspot_zipf
6,s00000206,d00000246,2.365,1762,hotspot_zipf
12,s00000282,d00000156,7.748,4494,hotspot_zipf
7,s00000140,d00000237,0.902,1147,hotspot_zipf
2,s00000015,d00000168,1.266,1037,hotspot_zipf
10,s00000015,d00000445,2.358,3388,hotspot_zipf
10,s00000015,d00000021,3.346,4638,hotspot_zipf
3,s00000000,d00000247,2.798,571,hotspot_zipf
6,s00000015,d00000168,1.503,1870,hotspot_zipf
7,s00000473,d00000351,20.224,14055,hotspot_zipf
3,s00000000,d00000237,4.338,5341,hotspot_zipf
9,s00000282,d00000021,4.32,5452,hotspot_zipf
14,s00000311,d00000237,6.208,3477,hotspot_zipf
0,s00000020,d00000168,3.901,2438,hotspot_zipf
11,s00000262,d00000168,2.684,1323,hotspot_zipf
6,s00000015,d00000112,1.99,601,hotspot_zipf
0,s00000282,d00000168,0.737,643,hotspot_zipf
9,s00000282,d00000184,13.108,9622,hotspot_zipf
3,s00000282,d00000168,1.424,927,hotspot_zipf
6,s00000140,d00000033,0.72,89,hotspot_zipf
10,s00000473,d00000112,1.58,651,hotspot_zipf
3,s00000395,d00000237,0.762,235,hotspot_zipf
7,s00000252,d00000168,20.747,22697,hotspot_zipf
1,s00000282,d00000247,4.644,5786,hotspot_zipf
1,s00000015,d00000168,12.116,7548,hotspot_zipf
15,s00000473,d00000168,12.633,15425,hotspot_zipf
12,s00000282,d00000285,5.598,1489,hotspot_zipf
12,s00000427,d00000156,5.62,6631,hotspot_zipf
6,s00000015,d00000072,1.709,1229,hotspot_zipf
8,s00000473,d00000168,3.073,449,hotspot_zipf
6,s00000015,d00000168,1.906,2495,hotspot_zipf
11,s00000200,d00000147,3.453,3342,hotspot_zipf
14,s00000015,d00000486,1.746,1395,hotspot_zipf
0,s00000015,d00000168,10.631,7357,hotspot_zipf
7,s00000297,d00000112,6.701,811,hotspot_zipf
15,s00000000,d00000237,3.011,2975,hotspot_zipf
1,s00000015,d00000112,0.715,382,hotspot_zipf
5,s00000015,d00000168,6.228,3332,hotspot_zipf
0,s00000365,d00000168,7.481,10032,hotspot_zipf
7,s00000015,d00000168,3.118,1475,hotspot_zipf
11,s00000015,d00000237,1.043,721,hotspot_zipf
1,s00000376,d00000112,4.94,6664,hotspot_zipf
5,s00000282,d00000237,8.714,7729,hotspot_zipf
5,s00000282,d00000112,0.571,582,hotspot_zipf
11,s00000487,d00000205,5.585,4368,hotspot_zipf
1,s00000000,d00000492,0.627,588,hotspot_zipf
13,s00000282,d00000265,3.57,4748,hotspot_zipf
5,s00000297,d00000474,16.51,12745,hotspot_zipf
11,s00000297,d00000168,3.612,4269,hotspot_zipf
6,s00000282,d00000112,5.16,2446,hotspot_zipf
4,s00000000,d00000168,2.471,3050,hotspot_zipf
9,s00000015,d00000247,3.3,2221,hotspot_zipf
6,s00000297,d00000112,28.718,5054,hotspot_zipf
2,s00000275,d00000237,11.297,14663,hotspot_zipf
12,s00000015,d00000168,2.488,3078,hotspot_zipf
13,s00000000,d00000415,2.34,2907,hotspot_zipf
2,s00000200,d00000168,3.376,4011,hotspot_zipf
15,s00000015,d00000168,24.876,5025,hotspot_zipf
9,s00000297,d00000168,4.022,2871,hotspot_zipf
2,s00000015,d00000168,9.217,10637,hotspot_zipf
11,s00000321,d00000482,2.377,264,hotspot_zipf
2,s00000015,d00000168,1.033,1024,hotspot_zipf
1,s00000140,d00000247,11.189,16034,hotspot_zipf
12,s00000015,d00000168,3.096,3003,hotspot_zipf
6,s00000305,d00000102,1.617,2316,hotspot_zipf
5,s00000245,d00000224,1.759,893,hotspot_zipf
7,s00000015,d00000237,1.794,264,hotspot_zipf
4,s00000473,d00000237,1.903,2599,hotspot_zipf
11,s00000282,d00000168,0.809,398,hotspot_zipf
4,s00000015,d00000168,9.99,8462,hotspot_zipf
6,s00000371,d00000168,4.714,3573,hotspot_zipf
2,s00000015,d00000059,8.118,10010,hotspot_zipf
13,s00000473,d00000112,2.422,1024,hotspot_zipf
14,s00000015,d00000168,4.563,812,hotspot_zipf
9,s00000473,d00000168,3.87,2059,hotspot_zipf
10,s00000000,d00000409,9.744,7434,hotspot_zipf
11,s00000282,d00000237,7.007,2312,hotspot_zipf
3,s00000015,d00000168,4.612,1831,hotspot_zipf
2,s00000039,d00000240,1.831,187,hotspot_zipf
15,s00000282,d00000168,1.104,700,hotspot_zipf
1,s00000000,d00000059,1.596,2130,hotspot_zipf
5,s00000015,d00000237,1.858,972,hotspot_zipf
15,s00000015,d00000237,2.027,693,hotspot_zipf
12,s00000289,d00000237,1.07,894,hotspot_zipf
10,s00000015,d00000351,15.194,15087,hotspot_zipf
11,s00000143,d00000254,4.251,1050,hotspot_zipf
7,s00000015,d00000322,0.524,638,hotspot_zipf
6,s00000015,d00000059,1.221,833,hotspot_zipf
11,s00000468,d00000511,0.973,379,hotspot_zipf
10,s00000158,d00000235,4.13,2111,hotspot_zipf
8,s00000282,d00000237,8.813,12145,hotspot_zipf
4,s00000282,d00000237,1.346,1361,hotspot_zipf
11,s00000352,d00000168,5.85,6178,hotspot_zipf
11,s00000015,d00000168,2.578,1049,hotspot_zipf
12,s00000015,d00000359,9.503,5122,hotspot_zipf
3,s00000128,d00000237,11.58,6253,hotspot_zipf
10,s00000015,d00000492,4.413,4969,hotspot_zipf
2,s00000000,d00000147,6.403,2709,hotspot_zipf
3,s00000456,d00000223,3.311,742,hotspot_zipf
6,s00000282,d00000237,2.359,3221,hotspot_zipf
8,s00000028,d00000059,1.147,610,hotspot_zipf
11,s00000015,d00000237,4.477,877,hotspot_zipf
6,s00000297,d00000168,3.114,4397,hotspot_zipf
11,s00000200,d00000168,2.338,757,hotspot_zipf
8,s00000015,d00000119,3.097,3072,hotspot_zipf
4,s00000473,d00000237,2.803,3582,hotspot_zipf
8,s00000473,d00000237,1.286,1327,hotspot_zipf
0,s00000466,d00000376,2.05,1195,hotspot_zipf
4,s00000352,d00000351,9.424,9424,hotspot_zipf
8,s00000200,d00000492,2.684,2960,hotspot_zipf
12,s00000015,d00000492,11.877,6687,hotspot_zipf
11,s00000282,d00000237,1.158,200,hotspot_zipf
14,s00000015,d00000168,0.964,168,hotspot_zipf
0,s00000282,d00000168,3.73,966,hotspot_zipf
0,s00000000,d00000102,6.74,9315,hotspot_zipf
2,s00000000,d00000195,1.824,1640,hotspot_zipf
6,s00000282,d00000168,5.873,3042,hotspot_zipf
7,s00000015,d00000168,7.781,2272,hotspot_zipf
14,s00000282,d00000247,8.838,6823,hotspot_zipf
3,s00000304,d00000072,3.0,1197,hotspot_zipf
13,s00000352,d00000359,3.168,830,hotspot_zipf
6,s00000282,d00000059,0.737,419,hotspot_zipf
7,s00000364,d00000168,3.39,4085,hotspot_zipf
2,s00000282,d00000156,4.289,3980,hotspot_zipf
2,s00000466,d00000059,12.041,5503,hotspot_zipf
11,s00000429,d00000168,1.042,305,hotspot_zipf
7,s00000000,d00000168,1.535,761,hotspot_zipf
12,s00000015,d00000100,1.333,205,hotspot_zipf
0,s00000015,d00000314,7.529,10315,hotspot_zipf
15,s00000015,d00000168,0.331,201,hotspot_zipf
3,s00000015,d00000465,1.238,1774,hotspot_zipf
0,s00000399,d00000237,21.723,21679,hotspot_zipf
5,s00000000,d00000168,6.039,525,hotspot_zipf
2,s00000015,d00000072,0.989,1170,hotspot_zipf
12,s00000297,d00000351,3.144,1390,hotspot_zipf
14,s00000015,d00000105,7.177,6100,hotspot_zipf
12,s00000015,d00000247,5.482,2812,hotspot_zipf
11,s00000473,d00000168,2.714,1384,hotspot_zipf
3,s00000297,d00000168,1.614,1786,hotspot_zipf
11,s00000084,d00000102,7.083,9534,hotspot_zipf
13,s00000015,d00000168,3.301,4308,hotspot_zipf
0,s00000015,d00000033,6.938,3448,hotspot_zipf
2,s00000473,d00000247,4.767,6903,hotspot_zipf
15,s00000319,d00000237,2.171,2447,hotspot_zipf
1,s00000000,d00000112,12.329,6164,hotspot_zipf
5,s00000282,d00000168,2.109,2360,hotspot_zipf
15,s00000015,d00000112,4.914,1803,hotspot_zipf
0,s00000282,d00000237,1.867,1828,hotspot_zipf
14,s00000015,d00000123,2.693,3511,hotspot_zipf
1,s00000015,d00000112,2.646,2111,hotspot_zipf
2,s00000000,d00000168,1.82,644,hotspot_zipf
2,s00000015,d00000492,4.122,1455,hotspot_zipf
10,s00000388,d00000314,10.929,5967,hotspot_zipf
10,s00000416,d00000168,18.003,15303,hotspot_zipf
0,s00000282,d00000282,12.247,13655,hotspot_zipf
6,s00000297,d00000168,2.839,216,hotspot_zipf
8,s00000015,d00000122,12.484,13470,hotspot_zipf
4,s00000015,d00000385,4.859,6711,hotspot_zipf
4,s00000429,d00000059,17.0,12767,hotspot_zipf
2,s00000473,d00000281,1.057,836,hotspot_zipf
5,s00000072,d00000492,12.767,12946,hotspot_zipf
4,s00000297,d00000102,1.928,1401,hotspot_zipf
2,s00000466,d00000351,9.5,3477,hotspot_zipf
12,s00000499,d00000251,2.175,3001,hotspot_zipf
3,s00000015,d00000059,7.606,6244,hotspot_zipf
5,s00000282,d00000168,2.571,3212,hotspot_zipf
1,s00000015,d00000168,0.603,409,hotspot_zipf
0,s00000121,d00000168,1.379,651,hotspot_zipf
12,s00000115,d00000168,2.668,2057,hotspot_zipf
15,s00000015,d00000168,3.394,4612,hotspot_zipf
12,s00000000,d00000021,0.435,432,hotspot_zipf
15,s00000297,d00000168,1.119,1486,hotspot_zipf
10,s00000282,d00000168,1.71,1926,hotspot_zipf
5,s00000353,d00000237,2.74,814,hotspot_zipf
1,s00000015,d00000237,4.057,961,hotspot_zipf
10,s00000015,d00000247,1.577,1041,hotspot_zipf
1,s00000262,d00000237,0.838,752,hotspot_zipf
1,s00000468,d00000381,4.369,2617,hotspot_zipf
1,s00000140,d00000183,2.457,1349,hotspot_zipf
9,s00000015,d00000168,7.431,6220,hotspot_zipf
8,s00000262,d00000059,2.061,1245,hotspot_zipf
0,s00000473,d00000246,5.961,5764,hotspot_zipf
11,s00000395,d00000187,1.481,1155,hotspot_zipf
3,s00000429,d00000112,4.234,2642,hotspot_zipf
5,s00000020,d00000168,3.603,735,hotspot_zipf
15,s00000015,d00000471,4.992,4907,hotspot_zipf
7,s00000395,d00000237,1.424,1482,hotspot_zipf
2,s00000311,d00000168,2.974,2751,hotspot_zipf
5,s00000368,d00000298,1.539,885,hotspot_zipf
8,s00000015,d00000168,2.871,2173,hotspot_zipf
1,s00000015,d00000029,5.837,8270,hotspot_zipf
9,s00000015,d00000100,49.685,5018,hotspot_zipf
2,s00000395,d00000492,3.428,1741,hotspot_zipf
3,s00000454,d00000102,6.349,2724,hotspot_zipf
9,s00000015,d00000254,3.68,5236,hotspot_zipf
15,s00000401,d00000059,9.285,5459,hotspot_zipf
9,s00000015,d00000168,5.05,1586,hotspot_zipf
8,s00000084,d00000168,8.564,9026,hotspot_zipf
7,s00000252,d00000168,4.585,5686,hotspot_zipf
1,s00000015,d00000102,29.232,16516,hotspot_zipf
9,s00000015,d00000168,11.576,7003,hotspot_zipf
12,s00000015,d00000247,0.711,295,hotspot_zipf
9,s00000015,d00000168,4.362,4336,hotspot_zipf
7,s00000159,d00000112,3.569,432,hotspot_zipf
13,s00000015,d00000297,0.451,266,hotspot_zipf
2,s00000305,d00000359,1.525,1595,hotspot_zipf
8,s00000015,d00000168,2.193,1307,hotspot_zipf
5,s00000074,d00000168,1.711,986,hotspot_zipf
4,s00000282,d00000033,3.742,4621,hotspot_zipf
8,s00000015,d00000082,0.656,519,hotspot_zipf
6,s00000020,d00000168,6.542,1564,hotspot_zipf
