time_bin,src,dst,packets,bytes,regime,target_nnz
4,s00000245,d00000207,3.369,3356,controlled,800
10,s00000064,d00000074,3.541,733,controlled,800
3,s00000137,d00000126,5.2,1830,controlled,800
1,s00000101,d00000044,3.197,3421,controlled,800
4,s00000201,d00000157,5.314,1397,controlled,800
5,s00000058,d00000237,2.997,2640,controlled,800
1,s00000230,d00000029,8.134,7744,controlled,800
8,s00000241,d00000154,5.782,2134,controlled,800
15,s00000009,d00000166,4.95,6574,controlled,800
8,s00000059,d00000151,9.273,8587,controlled,800
3,s00000184,d00000165,4.871,2002,controlled,800
0,s00000214,d00000249,3.827,2518,controlled,800
5,s00000130,d00000057,5.168,3168,controlled,800
4,s00000216,d00000250,3.178,1840,controlled,800
5,s00000181,d00000076,9.755,2966,controlled,800
11,s00000163,d00000079,2.114,1550,controlled,800
5,s00000227,d00000035,0.794,590,controlled,800
6,s00000037,d00000141,4.128,5144,controlled,800
12,s00000042,d00000239,8.428,3489,controlled,800
12,s00000131,d00000250,3.337,330,controlled,800
8,s00000212,d00000089,8.186,8578,controlled,800
4,s00000184,d00000184,15.52,1583,controlled,800
14,s00000247,d00000243,2.873,681,controlled,800
10,s00000111,d00000075,3.609,1877,controlled,800
9,s00000132,d00000086,15.927,20737,controlled,800
0,s00000112,d00000152,1.658,687,controlled,800
3,s00000138,d00000120,1.085,475,controlled,800
12,s00000203,d00000220,4.876,3404,controlled,800
7,s00000167,d00000111,11.355,11639,controlled,800
8,s00000005,d00000092,4.166,4520,controlled,800
2,s00000063,d00000057,4.023,1738,controlled,800
15,s00000014,d00000185,5.08,3729,controlled,800
2,s00000220,d00000174,7.795,3968,controlled,800
9,s00000098,d00000239,2.164,1210,controlled,800
3,s00000230,d00000115,4.493,6474,controlled,800
8,s00000146,d00000015,3.153,2980,controlled,800
1,s00000055,d00000016,4.153,287,controlled,800
2,s00000115,d00000239,3.638,3867,controlled,800
0,s00000210,d00000202,1.176,1443,controlled,800
14,s00000087,d00000207,5.962,8192,controlled,800
8,s00000170,d00000062,0.792,469,controlled,800
2,s00000111,d00000075,2.245,2169,controlled,800
9,s00000087,d00000207,4.392,2951,controlled,800
6,s00000065,d00000125,8.002,10683,controlled,800
0,s00000096,d00000008,3.477,2531,controlled,800
15,s00000234,d00000101,6.976,830,controlled,800
0,s00000086,d00000193,9.816,2267,controlled,800
1,s00000032,d00000021,4.164,4751,controlled,800
10,s00000138,d00000160,6.986,1984,controlled,800
13,s00000015,d00000001,12.868,3191,controlled,800
10,s00000134,d00000177,6.388,7436,controlled,800
11,s00000051,d00000088,5.669,2302,controlled,800
1,s00000047,d00000039,3.632,3505,controlled,800
2,s00000054,d00000124,8.339,11883,controlled,800
14,s00000246,d00000162,6.024,2181,controlled,800
10,s00000087,d00000207,3.424,4725,controlled,800
11,s00000196,d00000254,3.607,577,controlled,800
9,s00000204,d00000156,10.276,5724,controlled,800
11,s00000101,d00000052,6.081,6160,controlled,800
15,s00000026,d00000067,8.818,10529,controlled,800
12,s00000201,d00000076,6.114,1645,controlled,800
14,s00000230,d00000029,2.069,1471,controlled,800
14,s00000037,d00000104,5.816,3146,controlled,800
2,s00000239,d00000172,6.546,1951,controlled,800
4,s00000155,d00000001,1.749,2086,controlled,800
15,s00000171,d00000223,3.443,665,controlled,800
13,s00000041,d00000235,1.501,183,controlled,800
2,s00000104,d00000052,4.784,2775,controlled,800
14,s00000076,d00000180,1.06,1395,controlled,800
12,s00000067,d00000250,1.466,698,controlled,800
7,s00000143,d00000153,8.162,9060,controlled,800
6,s00000164,d00000118,4.882,4160,controlled,800
2,s00000172,d00000185,5.6,4195,controlled,800
14,s00000233,d00000140,2.396,2261,controlled,800
11,s00000015,d00000001,5.103,6128,controlled,800
7,s00000151,d00000142,9.144,12957,controlled,800
10,s00000238,d00000189,7.525,10302,controlled,800
0,s00000007,d00000140,11.206,7710,controlled,800
11,s00000140,d00000007,1.23,1313,controlled,800
14,s00000113,d00000077,10.67,11812,controlled,800
6,s00000247,d00000050,3.641,5138,controlled,800
5,s00000227,d00000111,4.806,5325,controlled,800
4,s00000159,d00000133,1.146,719,controlled,800
11,s00000007,d00000140,9.905,5517,controlled,800
11,s00000168,d00000182,4.595,2716,controlled,800
14,s00000015,d00000214,12.127,1916,controlled,800
7,s00000050,d00000200,1.768,2362,controlled,800
5,s00000211,d00000164,8.16,7564,controlled,800
7,s00000031,d00000122,3.412,1297,controlled,800
11,s00000189,d00000199,3.89,4917,controlled,800
7,s00000208,d00000106,6.082,3935,controlled,800
5,s00000042,d00000239,2.156,1359,controlled,800
0,s00000122,d00000089,3.908,4178,controlled,800
13,s00000014,d00000130,9.026,2717,controlled,800
11,s00000112,d00000236,4.289,3817,controlled,800
15,s00000127,d00000165,5.134,1237,controlled,800
15,s00000010,d00000025,1.531,813,controlled,800
3,s00000088,d00000094,5.476,2514,controlled,800
11,s00000157,d00000109,1.244,779,controlled,800
13,s00000184,d00000065,1.572,2266,controlled,800
9,s00000014,d00000185,11.837,12215,controlled,800
15,s00000125,d00000249,3.853,4909,controlled,800
13,s00000218,d00000111,3.18,429,controlled,800
6,s00000153,d00000131,2.91,3972,controlled,800
1,s00000194,d00000046,0.258,109,controlled,800
1,s00000149,d00000195,2.61,966,controlled,800
6,s00000173,d00000093,11.16,6942,controlled,800
9,s00000195,d00000009,1.49,863,controlled,800
14,s00000163,d00000146,2.154,2841,controlled,800
11,s00000100,d00000059,5.712,5689,controlled,800
10,s00000230,d00000250,2.625,2468,controlled,800
4,s00000067,d00000250,13.082,3898,controlled,800
7,s00000232,d00000249,4.065,317,controlled,800
0,s00000055,d00000126,4.28,822,controlled,800
7,s00000234,d00000201,3.569,2645,controlled,800
9,s00000147,d00000122,2.123,414,controlled,800
13,s00000240,d00000176,6.608,2438,controlled,800
2,s00000236,d00000198,7.474,5374,controlled,800
9,s00000075,d00000146,9.811,12175,controlled,800
6,s00000047,d00000184,1.235,1086,controlled,800
10,s00000022,d00000107,7.557,6031,controlled,800
11,s00000168,d00000182,2.449,1149,controlled,800
12,s00000097,d00000247,6.563,1608,controlled,800
2,s00000047,d00000019,11.523,13055,controlled,800
14,s00000161,d00000254,2.086,2797,controlled,800
8,s00000247,d00000155,3.073,2449,controlled,800
3,s00000045,d00000198,4.156,5802,controlled,800
3,s00000095,d00000105,8.778,5012,controlled,800
9,s00000096,d00000008,9.073,7966,controlled,800
10,s00000230,d00000250,2.486,920,controlled,800
9,s00000245,d00000077,7.745,11153,controlled,800
7,s00000163,d00000168,10.542,11238,controlled,800
12,s00000190,d00000048,8.484,3156,controlled,800
10,s00000231,d00000003,6.91,4201,controlled,800
8,s00000173,d00000005,4.09,5481,controlled,800
4,s00000220,d00000174,3.905,4905,controlled,800
7,s00000027,d00000105,6.158,8720,controlled,800
10,s00000223,d00000093,8.626,12111,controlled,800
7,s00000095,d00000225,10.969,5254,controlled,800
1,s00000159,d00000066,4.919,4865,controlled,800
14,s00000032,d00000021,0.497,530,controlled,800
9,s00000191,d00000033,10.091,11313,controlled,800
6,s00000033,d00000106,1.646,1702,controlled,800
0,s00000219,d00000254,25.733,17138,controlled,800
1,s00000193,d00000218,6.705,6652,controlled,800
11,s00000011,d00000221,4.202,4958,controlled,800
0,s00000030,d00000031,4.996,5935,controlled,800
13,s00000058,d00000237,2.588,1263,controlled,800
8,s00000079,d00000220,2.833,2445,controlled,800
9,s00000188,d00000151,6.359,1742,controlled,800
13,s00000127,d00000063,5.615,6266,controlled,800
7,s00000098,d00000047,2.49,2502,controlled,800
10,s00000086,d00000089,0.825,64,controlled,800
14,s00000048,d00000248,8.242,8250,controlled,800
15,s00000139,d00000236,10.411,1978,controlled,800
11,s00000121,d00000162,1.573,821,controlled,800
2,s00000184,d00000066,7.051,1417,controlled,800
14,s00000208,d00000106,7.576,7659,controlled,800
6,s00000033,d00000022,2.797,2311,controlled,800
10,s00000172,d00000116,6.747,9041,controlled,800
7,s00000027,d00000105,0.944,702,controlled,800
14,s00000194,d00000066,13.154,6327,controlled,800
12,s00000035,d00000211,7.011,6092,controlled,800
15,s00000240,d00000219,3.659,3941,controlled,800
6,s00000155,d00000063,7.885,4029,controlled,800
5,s00000108,d00000093,2.642,1918,controlled,800
5,s00000254,d00000253,3.612,2344,controlled,800
15,s00000108,d00000093,1.714,934,controlled,800
3,s00000208,d00000013,6.463,7316,controlled,800
14,s00000115,d00000239,10.52,14823,controlled,800
13,s00000245,d00000066,4.176,1332,controlled,800
4,s00000080,d00000048,2.124,2071,controlled,800
4,s00000132,d00000086,8.74,6459,controlled,800
2,s00000107,d00000040,3.684,420,controlled,800
10,s00000096,d00000248,8.125,4331,controlled,800
8,s00000041,d00000050,5.072,5528,controlled,800
11,s00000063,d00000006,5.472,2807,controlled,800
13,s00000151,d00000130,7.108,8586,controlled,800
10,s00000164,d00000118,11.368,10094,controlled,800
1,s00000185,d00000200,17.019,12594,controlled,800
11,s00000043,d00000073,7.802,6499,controlled,800
11,s00000157,d00000109,9.773,1720,controlled,800
0,s00000079,d00000004,9.279,7989,controlled,800
7,s00000173,d00000089,5.74,6492,controlled,800
8,s00000013,d00000249,4.148,5587,controlled,800
13,s00000238,d00000189,2.071,1311,controlled,800
2,s00000228,d00000076,6.307,8262,controlled,800
0,s00000070,d00000239,2.146,2552,controlled,800
14,s00000015,d00000186,2.99,1289,controlled,800
10,s00000063,d00000196,8.769,5463,controlled,800
5,s00000095,d00000165,11.366,5740,controlled,800
4,s00000232,d00000104,8.44,5697,controlled,800
0,s00000111,d00000075,2.687,2077,controlled,800
10,s00000150,d00000216,3.402,3661,controlled,800
2,s00000182,d00000050,7.702,10059,controlled,800
1,s00000153,d00000117,9.15,3980,controlled,800
4,s00000198,d00000011,11.063,14127,controlled,800
15,s00000227,d00000177,4.476,5756,controlled,800
13,s00000008,d00000081,1.974,2719,controlled,800
14,s00000041,d00000087,12.617,5312,controlled,800
5,s00000065,d00000221,7.937,8223,controlled,800
6,s00000116,d00000073,3.188,4039,controlled,800
0,s00000031,d00000131,4.736,540,controlled,800
7,s00000188,d00000076,7.591,8684,controlled,800
14,s00000043,d00000073,1.432,2031,controlled,800
14,s00000039,d00000063,16.201,7533,controlled,800
7,s00000163,d00000168,1.23,741,controlled,800
11,s00000020,d00000199,9.591,10272,controlled,800
0,s00000014,d00000130,9.782,11581,controlled,800
7,s00000107,d00000040,1.688,1495,controlled,800
10,s00000032,d00000021,5.083,4839,controlled,800
1,s00000061,d00000234,7.104,4013,controlled,800
8,s00000058,d00000141,4.264,2132,controlled,800
4,s00000034,d00000018,18.016,14809,controlled,800
5,s00000072,d00000025,7.669,9648,controlled,800
10,s00000096,d00000162,9.442,2738,controlled,800
15,s00000002,d00000252,6.107,3334,controlled,800
13,s00000065,d00000221,1.858,160,controlled,800
14,s00000132,d00000221,7.056,5087,controlled,800
2,s00000128,d00000228,0.822,1159,controlled,800
10,s00000138,d00000226,19.028,17202,controlled,800
10,s00000075,d00000234,3.582,3711,controlled,800
4,s00000229,d00000049,22.09,29932,controlled,800
6,s00000068,d00000166,2.803,3173,controlled,800
3,s00000028,d00000145,3.707,2369,controlled,800
13,s00000252,d00000187,2.564,1405,controlled,800
3,s00000202,d00000033,5.232,4170,controlled,800
1,s00000151,d00000130,5.183,425,controlled,800
0,s00000143,d00000153,8.478,1806,controlled,800
0,s00000079,d00000202,3.152,334,controlled,800
12,s00000188,d00000130,6.414,7081,controlled,800
11,s00000065,d00000125,4.596,2243,controlled,800
0,s00000245,d00000142,10.359,9416,controlled,800
1,s00000095,d00000165,4.996,2053,controlled,800
11,s00000104,d00000160,4.454,3434,controlled,800
13,s00000184,d00000184,9.172,6916,controlled,800
1,s00000115,d00000156,4.746,4708,controlled,800
14,s00000014,d00000006,5.95,2642,controlled,800
0,s00000006,d00000100,5.579,7788,controlled,800
11,s00000246,d00000162,2.33,3095,controlled,800
0,s00000253,d00000139,4.297,5736,controlled,800
14,s00000181,d00000035,3.433,2019,controlled,800
7,s00000151,d00000040,13.732,12935,controlled,800
10,s00000227,d00000111,8.737,4596,controlled,800
7,s00000032,d00000034,3.833,3067,controlled,800
14,s00000114,d00000254,4.511,2549,controlled,800
0,s00000191,d00000023,5.517,3404,controlled,800
15,s00000098,d00000047,2.431,965,controlled,800
6,s00000067,d00000193,6.714,5156,controlled,800
0,s00000222,d00000231,3.637,848,controlled,800
14,s00000234,d00000021,8.722,11330,controlled,800
1,s00000065,d00000125,0.145,140,controlled,800
4,s00000095,d00000160,7.323,7367,controlled,800
0,s00000129,d00000146,7.006,3657,controlled,800
14,s00000015,d00000001,5.443,2003,controlled,800
11,s00000232,d00000168,4.002,2477,controlled,800
2,s00000220,d00000006,13.234,17681,controlled,800
15,s00000176,d00000128,9.756,12897,controlled,800
6,s00000246,d00000078,6.209,8742,controlled,800
13,s00000100,d00000208,1.834,2054,controlled,800
0,s00000078,d00000190,4.176,3362,controlled,800
2,s00000096,d00000169,2.82,3804,controlled,800
15,s00000123,d00000205,6.875,6772,controlled,800
15,s00000204,d00000200,10.859,10338,controlled,800
3,s00000024,d00000132,2.895,1503,controlled,800
13,s00000106,d00000081,5.376,6123,controlled,800
0,s00000077,d00000053,13.762,10941,controlled,800
1,s00000198,d00000084,1.373,1521,controlled,800
10,s00000202,d00000176,2.344,1303,controlled,800
3,s00000115,d00000243,5.497,3787,controlled,800
15,s00000200,d00000142,4.986,6062,controlled,800
1,s00000005,d00000092,2.23,2845,controlled,800
11,s00000240,d00000050,1.491,878,controlled,800
12,s00000058,d00000237,2.917,1584,controlled,800
3,s00000111,d00000145,5.649,5282,controlled,800
14,s00000204,d00000004,8.129,3967,controlled,800
4,s00000017,d00000225,1.489,1450,controlled,800
3,s00000146,d00000043,5.744,4796,controlled,800
14,s00000235,d00000032,3.575,354,controlled,800
14,s00000008,d00000081,2.66,2362,controlled,800
5,s00000057,d00000122,9.484,5747,controlled,800
6,s00000151,d00000142,3.369,3154,controlled,800
11,s00000172,d00000116,4.862,1741,controlled,800
11,s00000188,d00000151,1.043,932,controlled,800
8,s00000188,d00000130,0.736,996,controlled,800
10,s00000004,d00000016,8.057,1297,controlled,800
4,s00000033,d00000106,5.679,4220,controlled,800
4,s00000072,d00000025,2.816,3391,controlled,800
12,s00000092,d00000028,9.228,4623,controlled,800
14,s00000232,d00000065,3.545,3971,controlled,800
6,s00000152,d00000189,4.327,2925,controlled,800
4,s00000218,d00000101,2.321,3173,controlled,800
13,s00000024,d00000132,3.665,418,controlled,800
13,s00000110,d00000225,14.581,6751,controlled,800
15,s00000171,d00000223,2.576,3318,controlled,800
5,s00000048,d00000248,2.734,1132,controlled,800
11,s00000223,d00000093,3.041,1360,controlled,800
4,s00000151,d00000145,2.48,2798,controlled,800
6,s00000031,d00000237,6.753,5402,controlled,800
2,s00000184,d00000065,5.008,1202,controlled,800
13,s00000230,d00000029,2.003,902,controlled,800
6,s00000146,d00000224,2.83,1596,controlled,800
9,s00000196,d00000131,8.18,892,controlled,800
8,s00000062,d00000087,2.938,4152,controlled,800
4,s00000080,d00000048,16.012,22657,controlled,800
6,s00000232,d00000168,4.45,2514,controlled,800
14,s00000208,d00000106,12.812,10237,controlled,800
13,s00000107,d00000040,15.524,12062,controlled,800
12,s00000147,d00000122,10.434,5770,controlled,800
15,s00000054,d00000206,5.273,3512,controlled,800
6,s00000139,d00000040,5.112,1672,controlled,800
2,s00000031,d00000122,2.307,2561,controlled,800
15,s00000195,d00000031,7.39,2409,controlled,800
10,s00000232,d00000033,17.498,17778,controlled,800
12,s00000190,d00000048,22.307,8254,controlled,800
1,s00000042,d00000239,9.732,5644,controlled,800
11,s00000220,d00000240,7.337,6464,controlled,800
14,s00000027,d00000105,3.837,4125,controlled,800
10,s00000006,d00000100,7.504,1186,controlled,800
3,s00000145,d00000195,10.672,8922,controlled,800
5,s00000055,d00000016,2.176,1038,controlled,800
6,s00000210,d00000183,0.858,507,controlled,800
15,s00000066,d00000032,1.925,2100,controlled,800
4,s00000131,d00000148,9.423,5484,controlled,800
0,s00000112,d00000222,9.848,3851,controlled,800
4,s00000240,d00000186,1.636,1151,controlled,800
12,s00000162,d00000214,2.861,1616,controlled,800
13,s00000190,d00000048,2.974,2061,controlled,800
11,s00000203,d00000244,1.774,1837,controlled,800
4,s00000060,d00000186,3.877,295,controlled,800
2,s00000173,d00000093,8.1,2252,controlled,800
3,s00000104,d00000052,5.886,500,controlled,800
6,s00000127,d00000239,3.638,4074,controlled,800
13,s00000054,d00000023,1.609,541,controlled,800
11,s00000171,d00000223,11.326,14395,controlled,800
7,s00000022,d00000107,4.046,4095,controlled,800
14,s00000122,d00000089,3.732,631,controlled,800
11,s00000230,d00000029,6.856,9646,controlled,800
10,s00000155,d00000060,6.318,2723,controlled,800
10,s00000114,d00000254,1.758,128,controlled,800
5,s00000020,d00000200,1.529,246,controlled,800
1,s00000252,d00000086,18.333,1283,controlled,800
1,s00000005,d00000043,13.804,11761,controlled,800
11,s00000012,d00000232,12.619,10082,controlled,800
5,s00000212,d00000089,14.17,15559,controlled,800
0,s00000101,d00000254,10.464,12818,controlled,800
6,s00000125,d00000196,10.406,5546,controlled,800
10,s00000240,d00000128,5.058,6378,controlled,800
7,s00000210,d00000238,7.077,5952,controlled,800
11,s00000167,d00000111,10.646,2725,controlled,800
5,s00000031,d00000044,6.791,6594,controlled,800
10,s00000075,d00000197,3.932,1950,controlled,800
2,s00000187,d00000215,8.503,10373,controlled,800
9,s00000040,d00000138,6.219,6064,controlled,800
6,s00000232,d00000065,4.725,302,controlled,800
12,s00000146,d00000015,0.695,846,controlled,800
12,s00000108,d00000161,7.501,7643,controlled,800
14,s00000040,d00000138,16.622,20927,controlled,800
7,s00000119,d00000233,9.94,4026,controlled,800
5,s00000213,d00000215,6.333,3407,controlled,800
10,s00000188,d00000076,9.487,1869,controlled,800
11,s00000086,d00000073,1.933,1933,controlled,800
8,s00000108,d00000161,5.785,4472,controlled,800
11,s00000005,d00000000,9.241,8280,controlled,800
12,s00000024,d00000176,6.405,609,controlled,800
7,s00000093,d00000141,15.04,5550,controlled,800
0,s00000210,d00000202,8.376,2764,controlled,800
14,s00000100,d00000188,2.613,2882,controlled,800
